Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
 3;0053;700014278;Sechskantschr.M8x30 ISO4017-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0055;500216770;Sperrkantscheibe SKB-8-FSt-Geomet 321A;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0056;500039677;Scheibe 8 ISO7093-1-200HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0057;500595770;Sechskantschr.M8x60 ISO4017-10.9-Geo500A;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W02;
 3;0058;700014178;Sechskantschr.M6x20 ISO4017-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0059;500243160;Scheibe 6 ISO7093-1 200HV-A2;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0060;812015545;Sechskantm.M6 ISO10511-A2-70;      4;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0061;815001288;Sperrkantscheibe SKM-6-NrFst (A4);      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M4FL3;75134;W09;
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  1,300;KG;86;SP;001;PD;F;ROH;1;48;M4FL3;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,080;KG;86;SP;001;PD;F;ROH;1;88;M4FL3;74287;W09;
 2;0003;552175CM2;Montage Innendecke;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500591359;Zentrale Innendecke Kopf-Heck;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0002;500587774;Schraubplatte;      6;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0003;500587776;Beilage;      6;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0004;500587768;Beilage;      6;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0005;500451198;Scheibe;     12;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0006;650010412;Sechskantm.M10 ISO4032-A4-80;     12;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0007;700014110;Sechskantschr.M5x20 ISO4017-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0008;812015636;Scheibe 5 ISO7089-200HV-A2;      6;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,012;KG;86;SP;001;PD;F;ROH;1;88;M4FL3;W-VIE001;W09;
 2;0004;552176CM2;Montage Fahrgastsitze Kopf-Heck-A;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500585870;Dreiersitz längs;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0002;500562972;Einzelsitz Heck;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0003;700014383;Sechskantschr.M10x35 ISO4017-A2-70;     12;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0004;500572551;Distanzhülse Rd 25x15 EN10060;     12;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0005;500443479;Gewindeplatte M10 M10 GWP41/41-A4;     12;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W11;X
 3;0006;500573891;Sitzpolster, kpl Einzelsitz 133049.262;      4;ST;86;SP;001;PD;F;ROH;;88;M5FL3;76505;W06;
 3;0007;500573894;Rückenpolster, kpl Einzelsitz;      4;ST;86;SP;001;PD;F;ROH;;88;M5FL3;76505;W06;
 3;0022;500574440;Gummiprofil;  3,700;M;86;SP;001;PD;F;ROH;1;88;M5FL3;76505;W02;
 3;0040;500570554;Gummiband 10x3 AMCO AM22;  3,100;M;86;SP;001;PD;F;ROH;1;88;M5FL3;76505;W02;
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;75134;W09;
 2;0005;558455CM2;Montage Haltestangen Kopf-Heck;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500591929;Türsäulenverkleidung kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0002;500591923;Klemmstück kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0003;500591920;Windfang;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0004;500579722;Haltestange kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0005;500592017;Haltestange kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0006;500592021;Haltestange geschweisst;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0007;500592015;Haltestange kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0008;500528224;T-Verbinder Nr.1689 G-AlMg3;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W11;
 3;0009;500592024;Windschutzscheibe;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0010;500582533;Glastrennwand;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0011;500591927;Füllstück;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0012;500591928;Haltestange;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0013;500592025;Haltestange;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0014;500579726;Montageplatte unten;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0015;500579727;Montageplatte oben;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0016;500592026;Scheibe;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0017;500592028;Loslager Haltestange D35;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0018;500581901;Distanzstück;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0019;500590009;T-Verbinder 30x30x35 AlMg3 2310d;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0020;500583949;Klemmbefestigung 6mm;      6;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0021;500582534;Gummiprofil;  1,000;M;86;SP;001;PD;F;ROH;1;88;M5FL3;B-GOT001;W02;
 3;0022;500596385;Abdeckung Haltestangen Distanzstueck;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0023;500591910;Gummiplatte;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0024;500581604;Beilage Bl 2x40x90 ISO9445;      1;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W02;X
 3;0025;500498730;Beilage Bl 2x25x70 ISO9445;      1;ST;86;SP;100;PD;F;HALB;;88;M5FL3;B-GOT001;W05;
 3;0026;500592029;Beilage;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0027;500592030;Beilage;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0028;500276812;Senkschr.M6x20 ISO10642-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0029;500330773;Scheibe 1184199 f.Senkschr.M6 INOX A1;     14;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0030;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0031;500022660;Zylinderschr.M12x90 ISO4762-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0032;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0033;500332596;Sechskantschr.M6x16 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0034;500053323;Sperrkantscheibe SKB-6-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0035;500094798;Nutenstein M6 44320/6OS A4;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W05;X
 3;0036;500454100;Sechskantschr.M16x110 ISO4017-A4-80;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;
 3;0038;815000951;Scheibe 16 ISO 7089-200HV-A2;      1;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0039;500377292;Dichtband 12x2 Vitoflex NW152 selbstkl.;  2,700;M;86;SP;001;PD;F;ROH;1;88;M5FL3;B-GOT001;W09;
 3;0040;700014189;Sechskantschr.M6x25 ISO4017-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0041;500329847;Sechskantschr.M8x40 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0042;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0043;650010411;Sechskantm.M8 ISO4032-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0044;500447570;Nutenstein M8 m. Beilage;      4;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;X
 3;0045;500477955;Senkschr.M6x35 ISO10642-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0046;500243160;Scheibe 6 ISO7093-1 200HV-A2;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0047;500267216;Sechskantm.M6 ISO7040-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0048;500394487;Senkschr.M6x16 ISO10642-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0049;500497956;Sechskantschr.M10x45 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0050;500072375;Sperrkantscheibe SKB10-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0051;650010412;Sechskantm.M10 ISO4032-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0052;500352530;Senkschr.M6x50 ISO10642-A2-70;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0053;500238426;Halbrundkopfschr.M5x14 ISO7380-2-A2-70;      8;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0054;500543670;Zylinderschr.M8x20-TX DIN7984-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0055;500183079;Sperrkantscheibe SKZ-8-NrFSt;      6;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0056;500592557;Zylinderschr.M12x150 ISO4762-A4-80;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;X
 3;0057;100002396;Zylinderschraube M 8X30 ISO 4762-10.9-G*;      4;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;
 3;0058;700037386;Scheibe 8 ISO7094-100HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0059;500590898;O-Ring 34,59×2,62-N ISO3601-1-126B;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;
 3;0060;500108990;Fugenmasse Farbe 1862-!K-PUR;  0,100;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;B-GOT001;W09;
 3;0061;100224399;Scheibe 8-300HV ISO 7089-St-Geomet 321B*;      4;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W02;
 3;0062;500594899;Beilage Bl 3x46x156 ISO9445;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0063;500594912;Beilage Bl 5x46x156 ISO9445;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0064;500343098;Sechskantschr.M8x50 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0065;500595118;Beilage Bl 1x46x156 ISO9445;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W05;
 3;0066;500601768;Haltestangen-Beilage 10mm          P007;      2;ST;86;SP;001;PD;F;ROH;;88;M5FL3;76510;W05;
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;75134;W09;
 2;0006;558458CM2;Montage Voutenklappen Kopf-Heck;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
 3;0001;500591324;Verkleidung Zugzielanzeige;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0002;500591354;Voutenfixteil 1 kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0003;500591350;Voutenklappe kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0004;500591346;Voutenfixteil 2 kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0005;500591340;Türgetriebeabdeckung GFK kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0006;500591337;Türschutzkastenklappe GFK kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0007;500591357;Voutenfixteil kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0008;500591363;Voutenfixteil kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0009;500591317;Winkel kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0010;500591320;Halterung kpl;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0011;500591322;Halterung kpl;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0012;500572291;Konsole 1;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0013;500591344;Traverse kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0014;500591315;Halter Abdeckung links kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0015;500591313;Querträgerhalter rechts kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0016;500591226;Querträgerhalterung;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W06;
 3;0017;500592001;Scharnierhalter;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0018;500592002;Deckenhalterung kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0019;500579455;Gewindeplatte;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0020;500383411;T-Schraube M6x20 schräg 19x10x4;     14;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W12;X
 3;0021;500586346;Gasdruckfeder16-1-72,5-45-A246-B246 100N;      1;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W02;
 3;0022;500559158;Beilage 1mm;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0023;500559159;Beilage 2mm;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0024;500478266;Beilage 1mm Bl 1x45x91,5 EN485-4;      2;ST;86;SP;100;ND;F;HALB;;88;M4FL3;B-GOT001;W09;X
 3;0025;500478267;Beilage 3mm Bl 3x45x91,5 EN485-4;      1;ST;86;SP;100;ND;F;HALB;;88;M4FL3;B-GOT001;W02;X
 3;0026;500447570;Nutenstein M8 m. Beilage;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0030;82620206S;Durchführungstülle DA 60/100/20;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0031;700024679;Megi-Anschlagpuffer mittel 781053;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0032;500377911;Anschlagpuffer Typ D mittel 53002714;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W02;X
 3;0033;815001379;Elastikp. 3M Bumpon SJ5007 2,5mm skl;      2;ST;86;SP;001;PD;F;ROH;;88;M4FL3;B-GOT001;W05;
 3;0040;700014101;Sechskantschr.M5x16 ISO4017-A2-70;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0041;700034721;Zylinderschr.M5x16 ISO4762-A2-70;      1;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0042;700031090;Zylinderschr.M6x12 ISO4762-A2-70;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0043;700014162;Sechskantschr.M6x16 ISO4017-A2-70;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0044;500177126;Halbrundkopfschr.M6x16 ISO7380-2-A2-70;      7;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0045;700014178;Sechskantschr.M6x20 ISO4017-A2-70;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0046;500443900;Zylinderschr.M6x30 ISO4762-A4-70;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0047;500332628;Sechskantschr.M8x16 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0048;700014278;Sechskantschr.M8x30 ISO4017-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0060;500024648;Sechskantm.M5 ISO7040-A2-70;      9;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0061;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0062;500094798;Nutenstein M6 44320/6OS A4;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W05;X
 3;0063;700019595;Sechskantm.M6 ISO4032-A2-70;     16;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0064;700034869;Sechskantm.M6 ISO4035-A2-035;      8;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0065;650010411;Sechskantm.M8 ISO4032-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0066;812019671;Sechskantm.M8 ISO10511-A2-70;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0080;812017475;Scheibe 5 ISO7094-100HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0081;815001288;Sperrkantscheibe SKM-6-NrFst (A4);     22;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0082;500053323;Sperrkantscheibe SKB-6-NrFSt;     10;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0083;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);     10;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0084;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0085;700036554;Scheibe 6 ISO7094-100HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0086;500057305;Sperrkantscheibe SKB-8-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0087;700043179;Scheibe 8 ISO7089-200HV-A2;      2;ST;86;SP;001;ND;F;ROH;;88;M4FL3;B-GOT001;W09;X
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M4FL3;75134;W09;
 2;0007;588985CM2;Montage Sitzgestell und -box Kopf-Heck;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
 3;0001;500587755;Sitzgestell 1er Sitzgruppe;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0002;500587754;Sitzgestell 3er Sitzgruppe;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0003;500590855;GFK-Sitzkiste klein kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0004;500590854;GFK-Sitzkiste groß kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W06;
 3;0020;500235926;Scheibe 12 ISO7093-1 200HV-A2;      8;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0021;500507079;Beilage Bl 1x50x50 EN485-4          P009;     19;ST;86;SP;100;PD;F;HALB;;88;M5FL3;B-GOT001;W09;X
 3;0024;500366800;Sechskantschr.M10x80 ISO4017-A4-80;      8;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0025;700026622;Zylinderschr.M6x20 ISO4762-A2-70;      8;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0026;815001288;Sperrkantscheibe SKM-6-NrFst (A4);      8;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0027;500498787;Beilage Bl 1x30x30 ISO9445;     16;ST;86;SP;001;PD;F;HALB;;88;M5FL3;B-GOT001;W05;
 3;0028;500243160;Scheibe 6 ISO7093-1 200HV-A2;     14;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0029;700014178;Sechskantschr.M6x20 ISO4017-A2-70;     14;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0030;700037381;Blechschr.ST5,5x19-C-H ISO7049-A2-70;     12;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0031;650086337;Scheibe 6 ISO7089-200HV-A2;     12;ST;86;SP;001;ND;F;ROH;;88;M5FL3;B-GOT001;W09;X
 3;0032;815001383;Elastikp. 3M Bumpon SJ5306 3,8mm skl.;     10;ST;86;SP;001;PD;F;ROH;;88;M5FL3;B-GOT001;W10;X
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  2,600;KG;86;SP;001;PD;F;ROH;1;48;M5FL3;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,160;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;74287;W09;
 3;0001;500295237;Klebstoff Flex 310 M Kristall glasklar;  1,440;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;W-FIN001M;W09;
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,030;KG;86;SP;001;PD;F;ROH;1;88;M5FL3;W-VIE001;W09;
 1;0001;500563152;Ausbau 310 Kleben 1;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;B-GOT001;;
 2;0001;558509WT1;Montage Isolierung WT1-A;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500585178;KIT - Anbau Isolierung EP BM1/2-B;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;74923;W06;
 3;0100;500520509;Weichaluminium- Klebeband 50mm br.1436 F; 92,000;M;86;SP;001;PD;F;ROH;1;88;PK01;75417;W02;
 3;0001;500585179;KIT - Anbau Isolierung Dach BM1/2-B;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;74923;W06;
 3;0100;500520509;Weichaluminium- Klebeband 50mm br.1436 F;330,000;M;86;SP;001;PD;F;ROH;1;88;PK01;75417;W02;
 3;0001;500585180;KIT - Anbau Isolierung SW1 BM1/2-B;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;74923;W06;
 3;0150;500520509;Weichaluminium- Klebeband 50mm br.1436 F;230,000;M;86;SP;001;PD;F;ROH;1;88;PK01;75417;W02;
 3;0160;500605944;Armaflex Rail ZH Band 3x50 selbstkl.;  3,000;M;86;SP;001;PD;F;ROH;1;88;PK01;76660;W09;
 3;0001;500599800;KIT - Anbau Isolierung SW2 BM1-A;      1;ST;86;SP;001;PD;F;HALB;;88;PK01;76465;W06;
 3;0150;500520509;Weichaluminium- Klebeband 50mm br.1436 F;268,000;M;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W02;
 3;0157;500578019;Aufnahme fuer Lichtschranke;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76660;W06;
 3;0160;500605944;Armaflex Rail ZH Band 3x50 selbstkl.;  2,000;M;86;SP;001;PD;F;ROH;1;88;PK01;76660;W09;
 3;0002;500592805;1/2/03;      1;ST;86;SP;300;PD;E;HALB;1;15;PK01;76465;;
 2;0002;558511WT1;Montage Fußboden WT1-A;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500567457;Bodenplatte 1 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0002;500567459;Bodenplatte 2 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0003;500567460;Bodenplatte 3;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0004;500567461;Bodenplatte 4;      2;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0006;500567462;Bodenplatte 6 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0007;500583486;Bodenplatte 17 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0008;500583485;Bodenplatte 18 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
