Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
 0;0000;500589000;STRABA MANCHESTER MTC11 Batch 7;      1;ST;86;SP;001;PD;E;FERT;;;;;;
 1;0001;500591411;Rohbau 101 Vorbau A ab Wagen 121;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-MTC001;;
 2;0001;LV142485SE;Kupplungsbock kpl.;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;W-MTC001M;;
 3;0001;LV1422446;Flanschplatte Bl 12Ax360x535 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1420955;Obergurt Bl 8Ax465x734 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1422447;Untergurt Bl 8Ax472,2x734 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1422448;Innenblech Bl 8x448,7x928,9 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1422449;Seitenblech li.Bl 8Ax511,8x535 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;LV1422450;Seitenblech re. Bl 8Ax511,8x535 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0007;LV1420960;Fuehrungsrohr Ro 88,9x4x252,9 EN10259;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0008;LV1422451;Rippe links Bl 8Ax105x216,4 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0009;LV1422452;Rippe rechts Bl 8Ax105x216,4 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;1002;LV1420962;Flanschpl. mitte Bl 10Ax376x930 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;60333;W05;
 3;2007;LV1420934;Rippe breit Bl 5x71x235 EN10259;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;70343;W05;
 3;2008;LV1420935;Rippe schmal Bl 4x46x180 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;70343;W05;
 3;2009;LV1420936;Steg - oben Bl 4x76x590 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;70343;W05;
 3;2010;LV1422453;Steg unten Bl 8Ax46x590 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;70343;W05;
 3;2011;LV1421548;Buchse f. Flanschpl. Rd 40x65 EN10060;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;70343;W05;
 2;0002;500468396;VB-Gerippe A/B Kleinbaugruppen;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;W-MTC001M;;
 3;0001;LV1421380;Kantprofil Bl 3x245x276,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421381;Kantprofil Bl 3x245x407,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421410;U-Profil Bl 3x201,3x235 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421411;Bundkragen Bl 3x111x176 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;500318460;Setzm. M6 A2;      4;ST;86;SP;001;ND;F;ROH;;88;S3BS;B-982001;W09;X
 3;0001;LV1421417;Stirnblech Riegel li Bl 3x46x170 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421418;Rippe links Bl 3x46x170 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421419;Riegel  ReRo 80x50x3x334,9 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1421420;Riegel Bl 2x309,5x661 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421513;Riegel Bl 3x127,9x231,6 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421514;Winkel Bl 3x107x219,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421515;Halteblech Bl 3x107x172 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421475;Quertraeger Bl 3x226,6x2008 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421476;Rippe Bl 3x69x92 EN10259;      3;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1421244;Auflageblech Bl 3x30x55 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;LV1421245;Auflageblech Bl 3x30x55 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0007;LV1421247;Steckbolzen Rd 12h9x55 EN10278;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0008;500318460;Setzm. M6 A2;      2;ST;86;SP;001;ND;F;ROH;;88;S3BS;45905;W09;X
 3;0001;LV1421468;Quertrgr.ReRo 50x30x3x1845 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421479;Quertrgr.ReRo 50x30x3x1081 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421480;Strebe ReRo 50x30x3x353,6 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1421481;Strebe ReRo 50x30x3x341,1 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1421483;Platte Bl 8Ax50x80 EN10029;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0009;LV1422500;Lasche  1 Bl 2x40x60 ISO9445;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;45904;W05;
 3;0010;LV1422501;Lasche  2 Bl 2x30x40 ISO9445;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;45904;W05;
 3;0011;500318460;Setzm. M6 A2;      2;ST;86;SP;001;ND;F;ROH;;88;S3BS;45904;W09;X
 3;0012;500316182;Setzm.M8-A2;      2;ST;86;SP;001;ND;F;ROH;;88;S3BS;45904;W09;X
 3;0001;LV1420971;Bugverkl.oben Bl 1,5x529,4x1846 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421467;Blech Zugspit. Bl 1,5x210,3x324 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421500;Auflage Zugspit. 1,5x153,9x288,1 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1420968;Halter Zugspitzensig. Bl 2x25x54 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;500316182;Setzm.M8-A2;      1;ST;86;SP;001;ND;F;ROH;;88;S3BS;B-982001;W09;X
 3;0001;LV1421495;Dachlän. ReRo 50x30x3x1130 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421497;Längst. ReRo 50x30x3x457,4 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421496;Dachlän. ReRo 50x30x3x1130 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421498;Längst. ReRo 50x30x3x457,4 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421332;Platte links Bl 3x72,1x164,1 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421544;Winkel links Bl 3x50,7x62,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421542;Rundblech links Bl 3x15x105,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421333;Platte rechts Bl 3x72,1x154,6 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421545;Winkel rechts Bl 3x50,7x62,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421543;Rundblech rechts Bl 3x15x99,2 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0001;LV1421582;Aufhängung li.Bl 3x219,5x498,4 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421584;Versteifung li.Bl 3x127,1x300 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421586;Winkel Bl 2x25x81,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;500316182;Setzm.M8-A2;      1;ST;86;SP;001;ND;F;ROH;;88;S3BS;B-982001;W09;X
 3;0001;LV1421583;Aufhängung re.Bl 3x219,5x498,4 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421585;Versteifung re. Bl 3x127,1x300 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421586;Winkel Bl 2x25x81,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;500316182;Setzm.M8-A2;      1;ST;86;SP;001;ND;F;ROH;;88;S3BS;B-982001;W09;X
 3;0015;LV142289SE;Kabeldurchführung kpl.;      1;ST;86;SP;200;PD;E;HALB;1;15;S3BS;62069;;
 4;0001;LV1421587;Aufnahmeprofil Bl 2x210x636,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 4;0002;LV1421588;Gewindeplatte Bl 6x55x250 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0016;LV1420977;Auflage.ReRo40x40x3x1672,5 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;62111;W05;
 3;0017;LV1421465;Quertraeger Bl 3x127,9x1800 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;62111;W05;
 1;0002;500591412;Rohbau 103 Vorbau A ab Wagen 121;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-MTC001;;
 2;0001;LV142022SE;Seitenteil li.kpl.;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;W-MTC001M;B30;
 3;0001;LV1421421;Eckrippe I li Bl 2x229,7x376,2 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1421422;Eckrippe II links Bl 2x236x334,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421423;Eckrippe III li Bl 2x231,1x334,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1421424;Eckrippe IV li Bl 2x219,4x328,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1421425;Ecksäule li. Bl 2x743,7x2480,2  EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;LV1421531;Eckrippe VB li Bl 2x224,5x330,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0007;LV1421525;Kabelhalter Bl 2x40x182,9 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0008;LV1421524;Kabelhalter Bl 2x50x192,9 EN10259;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1421441;Winkelsteife li Bl 2x74x609,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1421440;Steife unter Fllfen. Bl 2x74x564 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1421439;Spiegelkonsole li Bl 3x293x293,6 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;LV1421438;Ecksteife li. Bl 2x113,5x548,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0007;LV1421437;Dachgurt Bl 3x96,1x408,6 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0008;LV1421436;Blech unter  Bl 2x564x843,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0009;LV1421435;Auflage  ReRo 40x20x2x564 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0010;LV1421434;Auflage SF  li.Bl 1,5x28,7x605 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0011;LV1421433;Auflage SF li.Bl 1,5x28,7x357,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0012;LV1421432;Auflage SF li Bl 1,5x72,7x1400 EN10259;      1;ST;86;SP;100;PD;E;HALB;1;15;S3BS;B-982001;;
 4;0001;500408969;Auflage SF Bl 1,5x52,8x1400 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;VO90;45690;W05;
 3;0013;LV1421431;Auflage Scheibe Bl 1,5x28,7x186 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0014;LV1421430;Auflage hin. Bl 1,5x28,7x1057,6 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0015;LV1421429;Auflage Fallfe. Bl 1,5x28,7x1046 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0016;LV1421426;Auflage Scheibe  Bl 1,5x28,7x523 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0017;LV1421365;Fenstersae. ReRo 100x50x2x2038 EN10305-5;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0018;LV1420987;Bugverkleidung li.Bl 2x622,4x827 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0019;500443312;Bugrohr geschnitten links;      1;ST;86;SP;200;PD;E;HALB;1;15;S3BS;B-982001;;
 4;0001;57000945S;Bugrohr li./re.gebogen ø88.9x41.4306;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;B-982001;W05;
 3;0020;LV1421549;Winkel unten Bl 2x45,9x720 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0021;LV1421564;Winkel vorne Bl 2x49,9x633,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0022;LV1421565;Winkel hinten Bl 2x559x631,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0023;LV1421576;Erdungsbuchse-Niro Rd 25h9x23 EN10278;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0024;LV1420408;Erdungsgewindebu. M8 Rd 25h9x18 EN10278;      3;ST;86;SP;100;PD;F;HALB;;88;S3BS;45904;W05;
 3;0025;77001689S;Tastermulde;      1;ST;86;SP;001;PD;F;ROH;;88;S3BS;B-982001;W05;
 3;0030;500318460;Setzm. M6 A2;      8;ST;86;SP;001;ND;F;ROH;;88;S3BS;48685;W09;X
 2;0002;LV142478SE;Seitenteil re.kpl.;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;W-MTC001M;;
 3;0001;LV1422454;Ecksaeule re. Bl 2x668,1x2480,2 ISO9445;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0002;LV1421120;Scharniertraeger Bl 10Ax47x135 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0003;LV1421409;Scharniertr.unten Bl 10Ax68x135 EN10029;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0004;LV1421360;Eckrippe I re. Bl 2x207,1x220,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0005;LV1422455;Eckrippe II re Bl 2x217,6x242,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0006;LV1422456;Eckrippe III re Bl 2x221,9x254,2 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0007;LV1422457;Eckrippe IV re Bl 2x226,2x256,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0008;LV1422458;Eckrippe V re Bl 3x230,5x258,4 ISO9445;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0009;LV1422459;Eckrippe VI re Bl 3x231,6x258,9 ISO9445;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0010;LV1422460;Eckrippe VII re Bl 2x234,8x260,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0011;LV1421518;Befestigungsplatte Bl 3x40x107 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0012;LV1421519;Platte Bl 3x91x133,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0013;LV1421121;Knotenblech Bl 3x47x77 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0014;LV1421525;Kabelhalter Bl 2x40x182,9 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;41835;W05;
 3;0015;500316182;Setzm.M8-A2;      2;ST;86;SP;001;ND;F;ROH;;88;S3BS;48807;W09;X
 3;0002;LV1422462;Türsäule ReRo100x60x3x2184 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;500443311;Bugrohr geschnitten rechts;      1;ST;86;SP;200;PD;E;HALB;1;15;S3BS;54625;;
 4;0001;57000945S;Bugrohr li./re.gebogen ø88.9x41.4306;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;B-982001;W05;
 3;0004;LV1422461;Bugverkl.re Bl 2x553,7x833,3 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1422463;Winkel Bl 2x116,3x682,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;77001689S;Tastermulde;      1;ST;86;SP;001;PD;F;ROH;;88;S3BS;B-982001;W05;
 3;0007;LV1421459;Winkelsteife re. Bl 2x84x469,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0008;LV1421458;Dachgurt rechts Bl 3x96,1x328,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0010;LV1421453;Spiegelkonsole re.Bl 3x293x293,6 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0011;LV1421452;Riegel re. 80x50x3x1075,9 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0013;LV1421450;Klemmprofil Bl 1,5x85,2x720,5 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0014;LV1421449;Klemmprofil Bl 1,5x41,7x2049,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0015;LV1421446;Ecksteife VB re.Bl 2x114,4x495,1 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0016;LV1421444;Auflage unt.re.Bl 1,5x28,7x531,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0017;LV1421443;Auflage SF re.Bl 1,5x28,7x277,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0018;LV1421428;Auflage SF re.Bl 1,5x72,7x1400 EN10259;      1;ST;86;SP;100;PD;E;HALB;1;15;S3BS;B-982001;;
 4;0001;500408969;Auflage SF Bl 1,5x52,8x1400 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;VO90;62096;W05;
 3;0019;LV1421427;Auflage SF hi.Bl 1,5x28,7x1058,8 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0020;LV1421445;Blech obere Stuetze re.Bl 2x6x95 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 2;0003;500600220;Trennwandrahmen kpl.B7;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;75273;;
 3;0001;LV3790534;Formrohr ReRo 50x40x2x1945 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0002;LV1422488;Formrohr ReRo 50x40x2x1945 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0003;LV3790536;Formrohr ReRo 50x40x2x1091 BT/CE-WN22-56;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0004;LV3790537;Formrohr ReRo 50x40x2x231 BT/CE-WN22-56;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0005;LV3790538;Formrohr ReRo 50x40x2x175 BT/CE-WN22-56;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0011;LV3790544;Wasserrinne 1 Bl 2x61,8x1080 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0012;LV3790545;Wasserrinne 2 Bl 2x263,7x1091 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0013;LV3790546;Abdeckplatte Bl 2x10x21 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0014;LV3790547;Abdeckplatte Bl 2x15x26 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0015;LV3790548;Rohr Ro 18x1,5x45 ISO1127 X5CrNi18-10;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0016;LV3790549;Auflageplatte Bl 10Ax40x50 EN10029;      3;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0017;LV3790550;Auflagewinkel Bl 3x56,2x1087 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0018;LV3790551;Zapfen Rd 6x18 EN10278;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0019;LV3790552;Blech Bl 3x40x700 EN10259 X2CrNi12+2B;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0021;LV3790578;Formrohr ReRo 80x40x2x2099 BT/CE-WN22-56;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0022;500600222;Abdeckblech gross TW kpl B7;      1;ST;86;SP;001;PD;F;ROH;;88;S3BS;75273;W05;
 3;0023;LV3790580;Abdeckblech kl.Bl 2x197,2x288,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0024;LV1422487;Abdeckungsblech Bl 2x66,8x807 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0025;LV1421508;Befestigungswinkel Bl 2x32x55,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0026;LV1421509;Befestigungswinkel Bl 2x40x59,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0027;LV1421510;Befestigungswinkel Bl 2x40x102,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0028;LV1421511;Befestigungswinkel Bl 2x40x80,9 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0029;LV1421512;Befestigungswinkel Bl 2x40x118,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0031;LV1421526;Kabelhalter gerade Bl 2x40x70 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0032;LV1421546;Stuetzblech Bl 2x8x30 EN10259;      3;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0033;LV1421527;Blechstreifen Bl 2x30x117 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0034;LV1421528;Blechstreifen Bl 2x30x918 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0035;LV1421529;Blechstreifen Bl 2x30x231 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0036;LV1421530;Blechstreifen Bl 2x30x411 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0038;500316182;Setzm.M8-A2;      5;ST;86;SP;001;ND;F;ROH;;88;S3BS;75273;W09;X
 3;0039;500318460;Setzm. M6 A2;      9;ST;86;SP;001;ND;F;ROH;;88;S3BS;75273;W09;X
 3;0040;LV1422505;Halter 1 Bl 2x100x114,2 ISO9445;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 3;0041;LV1422506;Halter 2 Bl 2x100x100,3 ISO9445;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;75273;W05;
 2;0004;LV142028SE;Brustgurt kpl.;      1;ST;86;SP;200;PD;E;HALB;1;15;INV;W-MTC001M;;
 3;0001;LV1420938;Brustgurt unten Bl 4x745x2095,7 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0002;LV1420940;Deckelblech Bl 4x80x1860 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0003;LV1420944;Versteifung li.Bl 4x178,6x304,1 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0004;LV1420945;Versteifung re. Bl 4x178,6x304,1 EN10259;      1;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0005;LV1420952;Rippe - aussen Bl 4x36x79 EN10259;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0006;LV1420953;Rippe - innen Bl 6x36x79 EN10259;      2;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
 3;0007;LV1421320;Aussteifung Bl 4x48x362,4 EN10259;      4;ST;86;SP;100;PD;F;HALB;;88;S3BS;B-982001;W05;
